Scopus SourceID,Quartile,Top 10% (CiteScore Percentile)
26709,Quartile 1,
26709,Quartile 2,
26709,Quartile 2,
26709,Quartile 2,
24230,Quartile 1,Top 10%
130059,Quartile 1,Top 10%
130059,Quartile 1,Top 10%
144698,Quartile 1,
144698,Quartile 1,
4700151731,Quartile 2,
4700151731,Quartile 2,
4700151731,Quartile 2,
4700151731,Quartile 2,
5900153310,Quartile 1,Top 10%
5900153310,Quartile 1,Top 10%
5900153310,Quartile 1,Top 10%
19700182654,Quartile 1,
19700182654,Quartile 1,
19700182654,Quartile 1,
19900192104,Quartile 1,
19900194817,Quartile 1,
25280,Quartile 1,
25280,Quartile 2,
25793,Quartile 1,
25793,Quartile 1,
25793,Quartile 1,
26660,Quartile 2,
26660,Quartile 2,
26660,Quartile 2,
26660,Quartile 2,
28526,Quartile 1,
28526,Quartile 1,
13711,Quartile 1,
13711,Quartile 1,
13711,Quartile 1,
13711,Quartile 1,
13711,Quartile 1,
13711,Quartile 1,
15503,Quartile 1,
15528,Quartile 1,Top 10%
15528,Quartile 1,Top 10%
12490,Quartile 1,
20577,Quartile 1,
22497,Quartile 1,Top 10%
22497,Quartile 1,Top 10%
22497,Quartile 1,Top 10%
20264,Quartile 2,
20264,Quartile 2,
20264,Quartile 3,
21322,Quartile 1,
21322,Quartile 1,
21322,Quartile 2,
21675,Quartile 1,
21675,Quartile 1,
23402,Quartile 1,
23402,Quartile 1,
23402,Quartile 2,
23651,Quartile 1,Top 10%
23651,Quartile 1,
23651,Quartile 1,
18627,Quartile 1,
19814,Quartile 1,
19814,Quartile 1,
19814,Quartile 2,
19814,Quartile 2,
19814,Quartile 3,
19814,Quartile 3,
16790,Quartile 1,Top 10%
16790,Quartile 1,
16790,Quartile 2,
17700156777,Quartile 1,Top 10%
17700156777,Quartile 2,
17700156777,Quartile 3,
19700175024,Quartile 2,
19700182347,Quartile 1,
19700182347,Quartile 1,
19700182347,Quartile 2,
21100241761,Quartile 2,
21100241761,Quartile 2,
21100206605,Quartile 1,Top 10%
21100206605,Quartile 1,
21100206605,Quartile 2,
21100403241,Quartile 1,Top 10%
21100446999,Quartile 1,
21100446999,Quartile 1,
12132,Quartile 1,
26998,Quartile 1,
27522,Quartile 1,
29542,Quartile 1,
29542,Quartile 1,
29542,Quartile 1,
29542,Quartile 2,
29542,Quartile 3,
29542,Quartile 3,
16232,Quartile 1,Top 10%
16249,Quartile 1,
16249,Quartile 1,
16249,Quartile 1,
16249,Quartile 2,
16767,Quartile 1,Top 10%
16767,Quartile 1,Top 10%
16767,Quartile 2,
17309,Quartile 1,
17309,Quartile 1,
17309,Quartile 2,
19184,Quartile 1,
19184,Quartile 1,
19873,Quartile 1,Top 10%
20648,Quartile 2,
20733,Quartile 1,
23360,Quartile 2,
23360,Quartile 2,
17295,Quartile 1,
17295,Quartile 1,
17590,Quartile 2,
17590,Quartile 3,
17800,Quartile 1,
17800,Quartile 1,
17997,Quartile 2,
17997,Quartile 2,
17997,Quartile 2,
18928,Quartile 2,
18928,Quartile 2,
18517,Quartile 1,
18517,Quartile 1,
18517,Quartile 3,
14648,Quartile 1,
14648,Quartile 1,
14648,Quartile 2,
5700191204,Quartile 1,
5700191204,Quartile 1,
5700191204,Quartile 1,
10900153302,Quartile 2,
10900153302,Quartile 2,
10900153302,Quartile 3,
16800154721,Quartile 1,Top 10%
16800154721,Quartile 1,
19700170417,Quartile 1,Top 10%
19700170417,Quartile 1,Top 10%
19700170417,Quartile 1,
21100258398,Quartile 2,
21100338508,Quartile 1,
21100338508,Quartile 1,
21100338508,Quartile 1,
21100338508,Quartile 1,
25022,Quartile 1,
25022,Quartile 1,
25022,Quartile 1,
13498,Quartile 1,
13498,Quartile 2,
14521,Quartile 1,
14539,Quartile 1,
14539,Quartile 2,
14539,Quartile 2,
14539,Quartile 3,
15719,Quartile 1,Top 10%
15719,Quartile 1,
16936,Quartile 1,
16936,Quartile 1,
16936,Quartile 1,
16936,Quartile 1,
22009,Quartile 1,Top 10%
22009,Quartile 1,
22009,Quartile 1,
22223,Quartile 1,Top 10%
22223,Quartile 1,Top 10%
22223,Quartile 1,
22223,Quartile 1,
22981,Quartile 1,
22981,Quartile 2,
17790,Quartile 1,Top 10%
17812,Quartile 1,
17812,Quartile 1,
17812,Quartile 1,
17812,Quartile 1,
21301,Quartile 2,
21301,Quartile 2,
21301,Quartile 3,
23085,Quartile 2,
23085,Quartile 3,
14538,Quartile 3,
11200153507,Quartile 1,Top 10%
11200153507,Quartile 1,Top 10%
11200153507,Quartile 1,Top 10%
14900154702,Quartile 2,
14900154702,Quartile 2,
21100203115,Quartile 1,
21100203115,Quartile 1,
21100203115,Quartile 1,
21100225613,Quartile 2,
21100225613,Quartile 2,
21100225613,Quartile 2,
21100225613,Quartile 2,
21100225613,Quartile 3,
21100394090,Quartile 1,
21100394090,Quartile 2,
26514,Quartile 2,
26514,Quartile 2,
26514,Quartile 2,
27195,Quartile 2,
27195,Quartile 2,
29212,Quartile 1,Top 10%
29212,Quartile 2,
29212,Quartile 3,
29684,Quartile 1,Top 10%
29684,Quartile 1,
14929,Quartile 1,Top 10%
14991,Quartile 1,
14991,Quartile 2,
19240,Quartile 2,
19240,Quartile 2,
19240,Quartile 3,
12807,Quartile 1,
20541,Quartile 1,
20541,Quartile 1,
20541,Quartile 1,
20541,Quartile 1,
20541,Quartile 1,
20541,Quartile 1,
22504,Quartile 1,
22803,Quartile 1,Top 10%
22803,Quartile 1,
12647,Quartile 1,
12647,Quartile 2,
12647,Quartile 2,
12776,Quartile 1,
26048,Quartile 1,
26048,Quartile 1,
26425,Quartile 1,
26425,Quartile 1,
16919,Quartile 1,
16919,Quartile 1,
16919,Quartile 1,
16919,Quartile 2,
18500162200,Quartile 1,
18500162200,Quartile 1,
18500162200,Quartile 1,
18500162200,Quartile 1,
21100205761,Quartile 1,
21100205761,Quartile 1,
21100236016,Quartile 1,
21100258397,Quartile 1,Top 10%
21100285057,Quartile 1,
21100285057,Quartile 2,
21100285057,Quartile 2,
25208,Quartile 1,Top 10%
25208,Quartile 1,Top 10%
25208,Quartile 1,
26949,Quartile 1,
26949,Quartile 1,
26949,Quartile 2,
27306,Quartile 1,
27306,Quartile 1,
27306,Quartile 1,
27306,Quartile 1,
27656,Quartile 1,
27656,Quartile 1,
27656,Quartile 1,
28186,Quartile 1,Top 10%
14174,Quartile 1,
14858,Quartile 2,
14858,Quartile 2,
14858,Quartile 2,
16724,Quartile 1,
16724,Quartile 1,
16724,Quartile 1,
19864,Quartile 1,
12094,Quartile 1,Top 10%
12094,Quartile 1,Top 10%
13759,Quartile 1,
13759,Quartile 1,
13759,Quartile 1,
25799,Quartile 2,
25799,Quartile 2,
25799,Quartile 2,
25799,Quartile 2,
19686,Quartile 2,
19686,Quartile 2,
24786,Quartile 1,Top 10%
24786,Quartile 1,
24786,Quartile 2,
24786,Quartile 2,
24944,Quartile 1,
24944,Quartile 1,
24944,Quartile 2,
24944,Quartile 2,
15514,Quartile 2,
15514,Quartile 2,
29817,Quartile 1,
5700161512,Quartile 1,Top 10%
5700161512,Quartile 1,
5700161512,Quartile 1,
5700161512,Quartile 1,
5700161512,Quartile 1,
5700161512,Quartile 1,
5800173377,Quartile 1,
10300153305,Quartile 1,Top 10%
10300153305,Quartile 2,
17500155105,Quartile 1,
17500155105,Quartile 1,
17500155105,Quartile 2,
28355,Quartile 1,
21100200804,Quartile 1,
21100200804,Quartile 1,
21100200206,Quartile 1,
21100216571,Quartile 1,
21100222556,Quartile 1,Top 10%
21100222556,Quartile 1,
21100222556,Quartile 1,
21100222556,Quartile 1,
21100222556,Quartile 2,
21100349321,Quartile 1,
21100349321,Quartile 1,
12212,Quartile 1,
25194,Quartile 1,
25194,Quartile 1,
25194,Quartile 2,
25789,Quartile 2,
25789,Quartile 2,
25789,Quartile 2,
25789,Quartile 3,
28199,Quartile 2,
28199,Quartile 2,
28199,Quartile 2,
14003,Quartile 1,Top 10%
14003,Quartile 1,
14080,Quartile 1,
14988,Quartile 2,
15610,Quartile 2,
15610,Quartile 3,
16789,Quartile 2,
16789,Quartile 2,
16789,Quartile 3,
16789,Quartile 3,
17180,Quartile 1,
17180,Quartile 1,
19958,Quartile 2,
19958,Quartile 2,
19958,Quartile 3,
24274,Quartile 1,Top 10%
24274,Quartile 1,Top 10%
12736,Quartile 1,
12736,Quartile 2,
12736,Quartile 2,
18548,Quartile 1,
18548,Quartile 1,
18548,Quartile 3,
18548,Quartile 3,
19928,Quartile 1,Top 10%
19928,Quartile 1,
21731,Quartile 1,Top 10%
21731,Quartile 2,
21731,Quartile 2,
13205,Quartile 1,
13205,Quartile 2,
14751,Quartile 1,
14751,Quartile 3,
14751,Quartile 3,
144656,Quartile 1,Top 10%
144656,Quartile 1,
144889,Quartile 1,Top 10%
144889,Quartile 1,
144889,Quartile 1,
144889,Quartile 1,
144889,Quartile 1,
144889,Quartile 1,
144889,Quartile 1,
3900148209,Quartile 1,
21100228541,Quartile 1,Top 10%
21100228541,Quartile 1,
19700201416,Quartile 1,
19700177308,Quartile 2,
13625,Quartile 1,Top 10%
13625,Quartile 1,Top 10%
13625,Quartile 2,
13625,Quartile 2,
14427,Quartile 1,Top 10%
15463,Quartile 1,
15463,Quartile 1,
15463,Quartile 1,
16317,Quartile 1,Top 10%
16317,Quartile 1,Top 10%
16834,Quartile 2,
16834,Quartile 2,
17859,Quartile 1,
18189,Quartile 1,Top 10%
18189,Quartile 1,Top 10%
18189,Quartile 1,
18189,Quartile 1,
18375,Quartile 1,
18375,Quartile 1,
18375,Quartile 1,
18375,Quartile 1,
18375,Quartile 1,
18375,Quartile 1,
12722,Quartile 1,
12722,Quartile 2,
22087,Quartile 1,Top 10%
22087,Quartile 1,Top 10%
22087,Quartile 1,
22748,Quartile 1,
22748,Quartile 3,
22915,Quartile 1,Top 10%
22915,Quartile 1,
22915,Quartile 1,
24337,Quartile 1,
19227,Quartile 1,
19227,Quartile 1,
20233,Quartile 2,
20233,Quartile 2,
12029,Quartile 1,
12029,Quartile 1,
12029,Quartile 1,
27391,Quartile 1,Top 10%
27391,Quartile 1,Top 10%
28809,Quartile 1,
12507,Quartile 1,Top 10%
5200153105,Quartile 1,Top 10%
5200153105,Quartile 1,
5200153105,Quartile 2,
5200153105,Quartile 2,
5200153105,Quartile 2,
5700191207,Quartile 2,
5700191207,Quartile 2,
5700164300,Quartile 1,Top 10%
5700164300,Quartile 1,
5700164300,Quartile 1,
5800179586,Quartile 1,
5800179586,Quartile 1,
11300153721,Quartile 2,
11300153721,Quartile 3,
11300153721,Quartile 3,
11700154206,Quartile 2,
11700154206,Quartile 2,
18300156719,Quartile 1,Top 10%
18300156719,Quartile 1,Top 10%
18300156719,Quartile 1,
18300156719,Quartile 1,
21100238633,Quartile 1,Top 10%
21100238633,Quartile 1,
21100238633,Quartile 1,
21100307458,Quartile 1,
21100307458,Quartile 1,
25408,Quartile 1,Top 10%
25408,Quartile 1,Top 10%
25408,Quartile 1,Top 10%
27677,Quartile 1,
27677,Quartile 1,
27677,Quartile 1,
28112,Quartile 1,Top 10%
28947,Quartile 1,
28947,Quartile 2,
28964,Quartile 1,Top 10%
28964,Quartile 1,
29541,Quartile 1,
29541,Quartile 2,
14386,Quartile 1,
14386,Quartile 2,
14987,Quartile 1,
14987,Quartile 2,
14987,Quartile 3,
18122,Quartile 2,
18122,Quartile 2,
18122,Quartile 2,
18160,Quartile 1,
18160,Quartile 1,
19036,Quartile 1,
19036,Quartile 3,
22552,Quartile 2,
22552,Quartile 2,
22552,Quartile 2,
23072,Quartile 2,
12189,Quartile 1,
12189,Quartile 1,
12189,Quartile 1,
19751,Quartile 1,Top 10%
20442,Quartile 1,Top 10%
22410,Quartile 2,
22410,Quartile 3,
25093,Quartile 1,
25093,Quartile 2,
25093,Quartile 2,
16478,Quartile 1,Top 10%
110362,Quartile 1,
110362,Quartile 1,
144973,Quartile 1,Top 10%
144973,Quartile 1,Top 10%
144973,Quartile 1,Top 10%
144973,Quartile 1,Top 10%
89440,Quartile 1,
89440,Quartile 2,
89440,Quartile 2,
89440,Quartile 3,
4700152233,Quartile 1,Top 10%
4700152233,Quartile 1,Top 10%
4700152233,Quartile 1,Top 10%
4700152233,Quartile 1,
4700152233,Quartile 2,
5300152615,Quartile 1,
5300152615,Quartile 1,
5700191218,Quartile 1,
5700191218,Quartile 1,
12100154911,Quartile 1,
12100154911,Quartile 2,
12100154911,Quartile 2,
16700154710,Quartile 1,
16700154710,Quartile 1,
16700154710,Quartile 1,
16700154710,Quartile 1,
19700182802,Quartile 1,
19700182802,Quartile 1,
19700182802,Quartile 1,
19700182802,Quartile 1,
19900192172,Quartile 2,
19900192172,Quartile 2,
21100228536,Quartile 1,
21100228536,Quartile 1,
21100228536,Quartile 1,
21100241659,Quartile 1,Top 10%
21100241659,Quartile 2,
12053,Quartile 1,
12053,Quartile 2,
25176,Quartile 2,
25874,Quartile 1,Top 10%
25874,Quartile 2,
27002,Quartile 1,
28478,Quartile 1,Top 10%
28478,Quartile 1,
28478,Quartile 2,
28478,Quartile 2,
15581,Quartile 1,
15581,Quartile 2,
16668,Quartile 1,Top 10%
19034,Quartile 2,
19034,Quartile 2,
19034,Quartile 2,
19034,Quartile 3,
19397,Quartile 1,
19397,Quartile 2,
20898,Quartile 1,Top 10%
20898,Quartile 1,
21172,Quartile 1,Top 10%
21172,Quartile 1,Top 10%
21172,Quartile 1,
22105,Quartile 1,
22773,Quartile 1,Top 10%
22773,Quartile 1,Top 10%
22773,Quartile 1,Top 10%
22773,Quartile 1,Top 10%
22773,Quartile 1,
24061,Quartile 1,
24061,Quartile 2,
25783,Quartile 2,
19889,Quartile 1,
19889,Quartile 1,
25192,Quartile 1,Top 10%
25192,Quartile 1,
25192,Quartile 2,
25192,Quartile 2,
16900154701,Quartile 1,
17300154735,Quartile 1,
17300154735,Quartile 2,
17500155156,Quartile 1,Top 10%
17500155156,Quartile 2,
17500155156,Quartile 2,
21100198493,Quartile 1,
21100198493,Quartile 1,
21100198493,Quartile 1,
19700188125,Quartile 2,
19700188125,Quartile 3,
21100307484,Quartile 1,Top 10%
21100307484,Quartile 1,
21100307484,Quartile 1,
21100307484,Quartile 2,
21100337504,Quartile 2,
25246,Quartile 1,
25246,Quartile 3,
26043,Quartile 1,Top 10%
26043,Quartile 1,Top 10%
26043,Quartile 1,
26441,Quartile 1,Top 10%
26441,Quartile 1,Top 10%
28287,Quartile 2,
12318,Quartile 1,
12318,Quartile 1,
12318,Quartile 1,
12318,Quartile 1,
14764,Quartile 2,
15608,Quartile 1,
15608,Quartile 2,
15608,Quartile 2,
18710,Quartile 1,Top 10%
18710,Quartile 2,
19134,Quartile 2,
19462,Quartile 1,
19462,Quartile 1,
19462,Quartile 1,
19956,Quartile 1,
19956,Quartile 2,
22380,Quartile 2,
22380,Quartile 2,
24250,Quartile 1,
25917,Quartile 1,
25917,Quartile 1,
25917,Quartile 1,
30021,Quartile 1,Top 10%
30021,Quartile 1,
30021,Quartile 1,
13248,Quartile 1,
13248,Quartile 2,
13248,Quartile 3,
22511,Quartile 1,
17049,Quartile 2,
17049,Quartile 2,
17049,Quartile 2,
16793,Quartile 2,
16793,Quartile 2,
29032,Quartile 1,Top 10%
29032,Quartile 1,Top 10%
29032,Quartile 1,
144956,Quartile 1,
144956,Quartile 2,
144956,Quartile 2,
130077,Quartile 2,
18660,Quartile 1,
18660,Quartile 1,
19600166216,Quartile 1,
19700175023,Quartile 2,
19700175023,Quartile 2,
21100203301,Quartile 1,
21100203301,Quartile 1,
21100409368,Quartile 1,Top 10%
26617,Quartile 2,
13516,Quartile 1,Top 10%
13516,Quartile 1,
13549,Quartile 1,Top 10%
13549,Quartile 2,
28098,Quartile 1,
14117,Quartile 1,
14231,Quartile 1,Top 10%
14231,Quartile 2,
14231,Quartile 3,
14422,Quartile 1,
14422,Quartile 1,
14422,Quartile 1,
14422,Quartile 1,
14422,Quartile 1,
15464,Quartile 1,
15464,Quartile 1,
18658,Quartile 1,
18658,Quartile 1,
18658,Quartile 1,
18658,Quartile 1,
12984,Quartile 1,
12984,Quartile 1,
12984,Quartile 1,
12984,Quartile 1,
22205,Quartile 1,
22205,Quartile 2,
13090,Quartile 1,
13090,Quartile 2,
13163,Quartile 2,
13163,Quartile 2,
13163,Quartile 3,
24354,Quartile 1,
24354,Quartile 1,
24354,Quartile 2,
40173,Quartile 1,
40173,Quartile 2,
40173,Quartile 3,
40173,Quartile 3,
13817,Quartile 1,
50101,Quartile 1,
15431,Quartile 1,
15431,Quartile 1,
13882,Quartile 2,
144959,Quartile 1,Top 10%
4100151501,Quartile 1,Top 10%
4700152613,Quartile 2,
4700152613,Quartile 2,
5800207373,Quartile 1,
13900154714,Quartile 1,
13900154714,Quartile 2,
13900154714,Quartile 2,
13900154714,Quartile 3,
17700156745,Quartile 1,Top 10%
17700156745,Quartile 1,
17700156745,Quartile 1,
18400156701,Quartile 1,
18400156701,Quartile 1,
21100220478,Quartile 1,Top 10%
21100220478,Quartile 1,Top 10%
21100220478,Quartile 1,
21100220478,Quartile 2,
21100316002,Quartile 1,
25895,Quartile 2,
25895,Quartile 3,
13545,Quartile 1,
13545,Quartile 2,
29443,Quartile 1,Top 10%
29443,Quartile 2,
29443,Quartile 3,
29806,Quartile 1,Top 10%
29806,Quartile 1,
29806,Quartile 1,
29806,Quartile 2,
32383,Quartile 1,Top 10%
32383,Quartile 1,
14453,Quartile 1,
14453,Quartile 1,
12427,Quartile 1,
12427,Quartile 2,
12427,Quartile 3,
16925,Quartile 1,Top 10%
16925,Quartile 1,
16925,Quartile 1,
16925,Quartile 1,
16940,Quartile 2,
16940,Quartile 2,
16940,Quartile 3,
17595,Quartile 2,
17595,Quartile 2,
17595,Quartile 2,
17595,Quartile 2,
17595,Quartile 2,
17595,Quartile 3,
18699,Quartile 1,Top 10%
18699,Quartile 1,Top 10%
17562,Quartile 1,
23552,Quartile 1,Top 10%
23552,Quartile 1,Top 10%
23552,Quartile 1,
12016,Quartile 1,
12016,Quartile 1,
26419,Quartile 1,Top 10%
21368,Quartile 1,Top 10%
21368,Quartile 1,
25214,Quartile 1,
25214,Quartile 2,
25214,Quartile 3,
25214,Quartile 3,
27743,Quartile 1,
27753,Quartile 1,
50088,Quartile 1,
50088,Quartile 1,
130115,Quartile 1,Top 10%
130115,Quartile 2,
147229,Quartile 1,Top 10%
147229,Quartile 1,Top 10%
147229,Quartile 1,Top 10%
147229,Quartile 1,Top 10%
147229,Quartile 1,
4700152736,Quartile 1,Top 10%
4700152736,Quartile 1,
17700156219,Quartile 2,
17700156219,Quartile 2,
19600157794,Quartile 2,
12165,Quartile 1,
12165,Quartile 1,
12165,Quartile 1,
25290,Quartile 1,
25290,Quartile 2,
25737,Quartile 1,
26675,Quartile 1,
26675,Quartile 1,
26675,Quartile 1,
26675,Quartile 1,
29663,Quartile 1,Top 10%
29663,Quartile 1,
29663,Quartile 1,
29663,Quartile 1,
29663,Quartile 1,
29663,Quartile 1,
29663,Quartile 2,
13801,Quartile 1,Top 10%
15856,Quartile 1,
15856,Quartile 1,
15856,Quartile 2,
18046,Quartile 2,
19015,Quartile 2,
19015,Quartile 2,
19015,Quartile 3,
21380,Quartile 2,
21959,Quartile 1,
21959,Quartile 1,
21959,Quartile 1,
23671,Quartile 1,Top 10%
23671,Quartile 1,Top 10%
23671,Quartile 1,Top 10%
23671,Quartile 1,
23671,Quartile 1,
23671,Quartile 1,
23671,Quartile 1,
24363,Quartile 1,
24363,Quartile 1,
24363,Quartile 2,
17321,Quartile 1,
17321,Quartile 3,
17321,Quartile 3,
19273,Quartile 2,
23457,Quartile 1,Top 10%
23457,Quartile 1,
23457,Quartile 2,
23457,Quartile 2,
23457,Quartile 2,
25897,Quartile 1,
25897,Quartile 2,
25897,Quartile 2,
25897,Quartile 2,
25897,Quartile 2,
29412,Quartile 1,
29412,Quartile 1,
29412,Quartile 1,
19620,Quartile 1,
19620,Quartile 1,
22695,Quartile 1,Top 10%
22695,Quartile 1,
24785,Quartile 1,
24785,Quartile 1,
24785,Quartile 2,
24785,Quartile 2,
24785,Quartile 2,
24785,Quartile 3,
50090,Quartile 1,
130124,Quartile 1,
130124,Quartile 1,
130124,Quartile 2,
130124,Quartile 2,
100147024,Quartile 1,Top 10%
100147024,Quartile 1,Top 10%
4700152848,Quartile 2,
4700152848,Quartile 2,
5700191215,Quartile 2,
5700191215,Quartile 2,
5700191215,Quartile 3,
5700191215,Quartile 3,
17600155106,Quartile 1,
17600155106,Quartile 1,
18300156720,Quartile 1,
18300156720,Quartile 1,
18300156720,Quartile 1,
19700174683,Quartile 1,
19700174683,Quartile 1,
19700174683,Quartile 1,
19700174683,Quartile 1,
19700174683,Quartile 2,
19700174683,Quartile 3,
19700188321,Quartile 1,
19700188321,Quartile 1,
19700188321,Quartile 1,
19700188321,Quartile 1,
21100255498,Quartile 1,
21100255498,Quartile 1,
21100255498,Quartile 2,
21100285075,Quartile 1,
21100285075,Quartile 1,
21100285075,Quartile 1,
21100285075,Quartile 2,
21100285075,Quartile 2,
21100327967,Quartile 1,Top 10%
21100327967,Quartile 1,
21100327967,Quartile 1,
25061,Quartile 1,
25061,Quartile 1,
25061,Quartile 2,
14238,Quartile 1,Top 10%
16576,Quartile 1,
18387,Quartile 1,
19020,Quartile 1,Top 10%
21691,Quartile 1,
21691,Quartile 1,
24083,Quartile 1,
24083,Quartile 2,
17555,Quartile 1,Top 10%
17555,Quartile 1,
28299,Quartile 2,
14345,Quartile 1,
14345,Quartile 1,
14345,Quartile 1,
16001,Quartile 2,
16001,Quartile 2,
16448,Quartile 1,
16448,Quartile 1,
22965,Quartile 1,
22965,Quartile 1,
4800153101,Quartile 2,
4800153101,Quartile 3,
5800179595,Quartile 1,Top 10%
5800179595,Quartile 1,Top 10%
5800179595,Quartile 1,Top 10%
5800179595,Quartile 1,Top 10%
5800179595,Quartile 1,
5800207893,Quartile 1,Top 10%
5800207893,Quartile 1,Top 10%
5800207893,Quartile 1,Top 10%
17700156430,Quartile 1,
17700156430,Quartile 1,
17700156430,Quartile 1,
17700156747,Quartile 2,
17700156747,Quartile 2,
17700156747,Quartile 2,
21100215718,Quartile 1,
21100215718,Quartile 2,
21100215718,Quartile 2,
21100265662,Quartile 1,
21100265662,Quartile 2,
25364,Quartile 1,
25364,Quartile 2,
27786,Quartile 1,
27786,Quartile 1,
27786,Quartile 1,
28339,Quartile 1,Top 10%
28339,Quartile 1,
29189,Quartile 1,Top 10%
29189,Quartile 1,
29189,Quartile 2,
29194,Quartile 1,Top 10%
29194,Quartile 1,
13816,Quartile 1,
16274,Quartile 1,
16274,Quartile 1,
16274,Quartile 1,
16274,Quartile 1,
18120,Quartile 1,
18120,Quartile 1,
12887,Quartile 1,
12887,Quartile 2,
22539,Quartile 1,
12738,Quartile 1,
12738,Quartile 1,
12738,Quartile 1,
12738,Quartile 2,
130049,Quartile 1,
144820,Quartile 1,
145570,Quartile 1,Top 10%
145570,Quartile 1,
93180,Quartile 2,
93180,Quartile 2,
93180,Quartile 2,
93180,Quartile 3,
5000158708,Quartile 1,
11400153330,Quartile 2,
11400153330,Quartile 2,
11400153330,Quartile 2,
11400153330,Quartile 2,
11900154396,Quartile 2,
11900154396,Quartile 3,
11900154396,Quartile 3,
19700174958,Quartile 1,
19700174958,Quartile 2,
19700174958,Quartile 2,
19700174958,Quartile 2,
19700174653,Quartile 1,
19700174653,Quartile 1,
19900192548,Quartile 1,
19900192548,Quartile 1,
19900192548,Quartile 1,
19900192548,Quartile 1,
19700173130,Quartile 1,
19700173130,Quartile 1,
19700173130,Quartile 2,
21100310070,Quartile 2,
21100310070,Quartile 3,
25125,Quartile 1,
25125,Quartile 2,
25125,Quartile 2,
25125,Quartile 2,
25125,Quartile 2,
25199,Quartile 1,
25199,Quartile 1,
25199,Quartile 1,
25199,Quartile 2,
26138,Quartile 1,
26138,Quartile 1,
26138,Quartile 1,
26138,Quartile 1,
26138,Quartile 1,
26138,Quartile 2,
13452,Quartile 1,Top 10%
13452,Quartile 1,
13452,Quartile 2,
26972,Quartile 1,
26972,Quartile 1,
26972,Quartile 1,
26972,Quartile 1,
26972,Quartile 2,
26972,Quartile 2,
27083,Quartile 1,
27083,Quartile 1,
27083,Quartile 2,
15424,Quartile 1,Top 10%
15424,Quartile 1,
15424,Quartile 1,
15424,Quartile 1,
16200,Quartile 1,
16200,Quartile 1,
16200,Quartile 2,
16200,Quartile 2,
16818,Quartile 1,
16818,Quartile 2,
16954,Quartile 2,
19850,Quartile 1,
22416,Quartile 2,
22416,Quartile 2,
24517,Quartile 1,
24517,Quartile 1,
24517,Quartile 1,
24517,Quartile 1,
18021,Quartile 1,
18021,Quartile 1,
18916,Quartile 1,Top 10%
18916,Quartile 1,Top 10%
18916,Quartile 1,Top 10%
18916,Quartile 1,
23198,Quartile 1,Top 10%
23198,Quartile 2,
27298,Quartile 1,
27298,Quartile 1,
27298,Quartile 1,
27298,Quartile 1,
21729,Quartile 2,
21729,Quartile 3,
22994,Quartile 2,
22994,Quartile 2,
51565,Quartile 1,
51565,Quartile 2,
25467,Quartile 2,
25467,Quartile 3,
25467,Quartile 3,
25467,Quartile 3,
12554,Quartile 2,
12554,Quartile 3,
16214,Quartile 1,Top 10%
16214,Quartile 1,
16214,Quartile 1,
16214,Quartile 1,
130132,Quartile 1,Top 10%
130132,Quartile 1,
130132,Quartile 2,
130058,Quartile 3,
4000148311,Quartile 1,
4000148311,Quartile 1,
4800154012,Quartile 1,
4800154012,Quartile 2,
19700174979,Quartile 1,
19700174979,Quartile 2,
19700174979,Quartile 2,
32631,Quartile 1,
32631,Quartile 1,
32631,Quartile 1,
28441,Quartile 1,
28441,Quartile 1,
28632,Quartile 1,
28632,Quartile 1,
28632,Quartile 1,
29520,Quartile 1,
29520,Quartile 2,
14798,Quartile 1,Top 10%
14798,Quartile 1,
14798,Quartile 2,
21606,Quartile 1,
23273,Quartile 1,
23273,Quartile 2,
23273,Quartile 2,
24157,Quartile 2,
12715,Quartile 2,
12715,Quartile 2,
24222,Quartile 1,Top 10%
24222,Quartile 1,Top 10%
24222,Quartile 1,Top 10%
24222,Quartile 1,
90041,Quartile 1,
90041,Quartile 1,
110172,Quartile 1,
110172,Quartile 3,
13971,Quartile 1,Top 10%
13971,Quartile 2,
14230,Quartile 1,Top 10%
14230,Quartile 1,
26382,Quartile 1,
26382,Quartile 2,
144969,Quartile 2,
700147308,Quartile 1,Top 10%
19700175053,Quartile 1,Top 10%
19700175053,Quartile 1,
19700175053,Quartile 2,
21100218055,Quartile 2,
21100218055,Quartile 2,
21100265033,Quartile 1,
21100265033,Quartile 3,
25621,Quartile 1,
25621,Quartile 1,
25621,Quartile 1,
25621,Quartile 2,
25621,Quartile 2,
26049,Quartile 1,
26049,Quartile 1,
26049,Quartile 1,
26890,Quartile 1,
26890,Quartile 1,
27477,Quartile 1,
27477,Quartile 1,
28281,Quartile 2,
29424,Quartile 1,
29424,Quartile 2,
29424,Quartile 2,
29651,Quartile 1,
29651,Quartile 1,
29651,Quartile 1,
15104,Quartile 1,
15104,Quartile 2,
15104,Quartile 2,
15330,Quartile 1,Top 10%
15330,Quartile 1,
15330,Quartile 2,
16248,Quartile 1,
16248,Quartile 2,
16820,Quartile 2,
16820,Quartile 2,
18473,Quartile 2,
18473,Quartile 3,
18473,Quartile 3,
18643,Quartile 1,
18643,Quartile 1,
19906,Quartile 3,
21165,Quartile 1,
21165,Quartile 1,
21165,Quartile 2,
13116,Quartile 3,
22397,Quartile 2,
22397,Quartile 2,
23155,Quartile 2,
23155,Quartile 2,
24131,Quartile 1,Top 10%
24131,Quartile 1,
24613,Quartile 1,
24613,Quartile 2,
