Scopus SourceID,Quartile,Top 10% (CiteScore Percentile)
12321,Quartile 1,Top 10%
12321,Quartile 1,
4800153205,Quartile 1,Top 10%
4800153205,Quartile 1,Top 10%
4800153205,Quartile 1,Top 10%
25098,Quartile 1,Top 10%
25098,Quartile 1,Top 10%
25098,Quartile 1,Top 10%
26176,Quartile 1,Top 10%
26176,Quartile 1,
26176,Quartile 2,
17337,Quartile 1,Top 10%
17337,Quartile 1,Top 10%
23180,Quartile 1,Top 10%
26685,Quartile 1,
26685,Quartile 2,
26750,Quartile 1,
26750,Quartile 1,
110112,Quartile 1,
110112,Quartile 1,
110112,Quartile 2,
110112,Quartile 2,
19700182323,Quartile 1,Top 10%
25075,Quartile 1,Top 10%
25075,Quartile 1,
25075,Quartile 1,
28409,Quartile 1,Top 10%
28409,Quartile 1,Top 10%
15375,Quartile 1,Top 10%
15375,Quartile 1,
18632,Quartile 2,
17425,Quartile 1,
17425,Quartile 2,
17425,Quartile 2,
21754,Quartile 1,Top 10%
21754,Quartile 1,
16891,Quartile 1,
16891,Quartile 1,
16891,Quartile 2,
22344,Quartile 1,
22344,Quartile 1,
22344,Quartile 1,
19700183132,Quartile 1,Top 10%
19700183132,Quartile 1,Top 10%
19700183132,Quartile 1,
19700183132,Quartile 1,
19700183132,Quartile 1,
19633,Quartile 1,
19633,Quartile 1,
20107,Quartile 1,Top 10%
21167,Quartile 1,
21167,Quartile 2,
21167,Quartile 2,
23358,Quartile 2,
23358,Quartile 2,
18012,Quartile 1,Top 10%
18012,Quartile 1,Top 10%
18012,Quartile 1,
21350,Quartile 1,
21350,Quartile 1,
21684,Quartile 1,Top 10%
21684,Quartile 1,Top 10%
21684,Quartile 1,
21684,Quartile 1,
16890,Quartile 1,
16890,Quartile 1,
16890,Quartile 2,
15645,Quartile 1,Top 10%
15645,Quartile 1,Top 10%
147222,Quartile 1,Top 10%
25535,Quartile 1,Top 10%
25535,Quartile 1,Top 10%
25535,Quartile 1,
25535,Quartile 1,
17401,Quartile 1,
17401,Quartile 2,
17401,Quartile 2,
20775,Quartile 2,
20775,Quartile 2,
13116,Quartile 2,
23019,Quartile 1,Top 10%
12868,Quartile 1,Top 10%
26005,Quartile 1,Top 10%
26005,Quartile 1,
14200154738,Quartile 1,
14200154738,Quartile 2,
25240,Quartile 1,
15463,Quartile 1,Top 10%
15463,Quartile 1,Top 10%
15463,Quartile 1,
16315,Quartile 1,Top 10%
16315,Quartile 1,Top 10%
16315,Quartile 1,Top 10%
22350,Quartile 1,
22350,Quartile 1,
24775,Quartile 1,
24775,Quartile 1,
28273,Quartile 1,Top 10%
28273,Quartile 1,
20805,Quartile 1,
20805,Quartile 1,
20805,Quartile 2,
6300153105,Quartile 1,Top 10%
6300153105,Quartile 1,
6300153105,Quartile 1,
6300153105,Quartile 1,
6300153105,Quartile 1,
6300153105,Quartile 2,
17400154824,Quartile 2,
17400154824,Quartile 2,
19900191708,Quartile 1,
26727,Quartile 1,
26727,Quartile 1,
28275,Quartile 1,
14200,Quartile 1,
14200,Quartile 1,
14200,Quartile 1,
14200,Quartile 2,
16534,Quartile 1,Top 10%
16534,Quartile 1,Top 10%
16534,Quartile 1,
16534,Quartile 2,
17304,Quartile 1,Top 10%
17304,Quartile 1,
17304,Quartile 2,
17918,Quartile 1,Top 10%
26588,Quartile 1,Top 10%
26588,Quartile 1,
29159,Quartile 1,
29159,Quartile 2,
19700173303,Quartile 1,Top 10%
19700173303,Quartile 1,Top 10%
19700173303,Quartile 1,
19700173303,Quartile 1,
19700173303,Quartile 2,
13442,Quartile 1,Top 10%
13442,Quartile 1,
30718,Quartile 1,Top 10%
30718,Quartile 1,Top 10%
14166,Quartile 1,Top 10%
14166,Quartile 1,Top 10%
20717,Quartile 1,
24813,Quartile 1,Top 10%
24813,Quartile 1,
24813,Quartile 2,
12029,Quartile 1,Top 10%
12029,Quartile 1,Top 10%
12029,Quartile 1,
25096,Quartile 1,Top 10%
25096,Quartile 1,
38597,Quartile 1,
38597,Quartile 2,
38597,Quartile 2,
13945,Quartile 1,Top 10%
13945,Quartile 1,Top 10%
13945,Quartile 2,
15500154709,Quartile 1,
15500154709,Quartile 1,
15500154709,Quartile 2,
19400157151,Quartile 1,
19400157151,Quartile 1,
19400157151,Quartile 1,
19400157151,Quartile 2,
25453,Quartile 1,
25453,Quartile 1,
26764,Quartile 1,
29403,Quartile 1,Top 10%
29403,Quartile 1,
23079,Quartile 1,Top 10%
23079,Quartile 1,
25337,Quartile 1,Top 10%
25337,Quartile 1,
25337,Quartile 2,
14900,Quartile 1,
14900,Quartile 1,
14900,Quartile 1,
14900,Quartile 1,
4000148405,Quartile 1,
4700152610,Quartile 1,
4700152610,Quartile 1,
19700182917,Quartile 1,
19700182917,Quartile 1,
19700182917,Quartile 2,
19700182917,Quartile 2,
19700182917,Quartile 2,
29492,Quartile 1,Top 10%
29492,Quartile 1,
16377,Quartile 1,
16377,Quartile 2,
17929,Quartile 1,Top 10%
17929,Quartile 1,Top 10%
17929,Quartile 2,
17929,Quartile 2,
17929,Quartile 2,
20290,Quartile 1,Top 10%
20290,Quartile 1,Top 10%
22961,Quartile 1,Top 10%
22961,Quartile 1,Top 10%
22961,Quartile 1,Top 10%
23327,Quartile 1,
23327,Quartile 1,
23972,Quartile 1,Top 10%
23972,Quartile 1,Top 10%
23972,Quartile 1,Top 10%
14423,Quartile 1,Top 10%
14423,Quartile 1,Top 10%
14423,Quartile 1,Top 10%
14423,Quartile 1,Top 10%
15857,Quartile 1,
130094,Quartile 1,Top 10%
5700191219,Quartile 1,Top 10%
5700191219,Quartile 1,
11900154396,Quartile 2,
11900154396,Quartile 2,
11900154396,Quartile 2,
13498,Quartile 1,
13498,Quartile 1,
14880,Quartile 1,Top 10%
14880,Quartile 1,
15112,Quartile 1,Top 10%
22215,Quartile 2,
24157,Quartile 1,
17517,Quartile 1,
17517,Quartile 2,
17517,Quartile 2,
17517,Quartile 2,
17517,Quartile 2,
18732,Quartile 1,Top 10%
18732,Quartile 1,Top 10%
18732,Quartile 1,
26499,Quartile 1,Top 10%
15110,Quartile 1,Top 10%
15110,Quartile 1,Top 10%
15110,Quartile 1,Top 10%
19700175140,Quartile 2,
19700175140,Quartile 2,
19700175140,Quartile 2,
19700175140,Quartile 2,
28089,Quartile 1,Top 10%
19569,Quartile 2,
20886,Quartile 1,
21858,Quartile 1,Top 10%
12811,Quartile 1,Top 10%
19771,Quartile 1,
19771,Quartile 1,
15357,Quartile 1,Top 10%
15357,Quartile 1,Top 10%
15357,Quartile 1,
19600157322,Quartile 1,Top 10%
19600157322,Quartile 1,Top 10%
19600157322,Quartile 1,Top 10%
19600157322,Quartile 1,
12164,Quartile 1,Top 10%
12164,Quartile 1,Top 10%
12164,Quartile 1,Top 10%
12164,Quartile 1,
12164,Quartile 2,
26098,Quartile 1,Top 10%
26098,Quartile 1,
26098,Quartile 1,
26541,Quartile 1,Top 10%
26541,Quartile 1,
13768,Quartile 1,
20741,Quartile 2,
25252,Quartile 1,Top 10%
25252,Quartile 1,Top 10%
19700174998,Quartile 1,Top 10%
19700174998,Quartile 1,
19700174998,Quartile 2,
19700174998,Quartile 2,
24877,Quartile 1,Top 10%
24877,Quartile 1,
24877,Quartile 2,
24877,Quartile 2,
28875,Quartile 1,Top 10%
28875,Quartile 1,Top 10%
29549,Quartile 1,Top 10%
29549,Quartile 1,
29549,Quartile 1,
16867,Quartile 2,
17593,Quartile 1,Top 10%
26950,Quartile 1,Top 10%
26950,Quartile 1,
26950,Quartile 2,
26950,Quartile 2,
16400154786,Quartile 1,Top 10%
16400154786,Quartile 1,Top 10%
16400154786,Quartile 1,
16400154786,Quartile 1,
16400154786,Quartile 1,
19900195033,Quartile 1,
29318,Quartile 1,
29318,Quartile 2,
29318,Quartile 2,
15433,Quartile 1,
15433,Quartile 2,
15700,Quartile 1,Top 10%
15700,Quartile 1,Top 10%
15700,Quartile 1,Top 10%
15700,Quartile 1,
16817,Quartile 1,Top 10%
16817,Quartile 1,
19080,Quartile 1,Top 10%
19080,Quartile 1,Top 10%
21221,Quartile 1,Top 10%
21221,Quartile 1,
21221,Quartile 1,
29374,Quartile 1,Top 10%
29374,Quartile 1,
15629,Quartile 1,Top 10%
15629,Quartile 1,
34645,Quartile 1,Top 10%
34645,Quartile 1,
34645,Quartile 2,
4000148310,Quartile 1,Top 10%
4000148310,Quartile 1,Top 10%
4000148310,Quartile 1,
7200153173,Quartile 1,Top 10%
7200153173,Quartile 1,Top 10%
7200153173,Quartile 1,Top 10%
24674,Quartile 1,
24044,Quartile 1,
17785,Quartile 1,Top 10%
18121,Quartile 1,
20882,Quartile 1,Top 10%
20882,Quartile 1,
21872,Quartile 1,Top 10%
21872,Quartile 2,
21872,Quartile 2,
4800154008,Quartile 1,
4800154008,Quartile 2,
4800154008,Quartile 2,
14260,Quartile 1,
16658,Quartile 1,Top 10%
16658,Quartile 1,Top 10%
17342,Quartile 1,Top 10%
17342,Quartile 1,Top 10%
18992,Quartile 2,
18992,Quartile 2,
18992,Quartile 2,
21463,Quartile 1,Top 10%
21463,Quartile 1,Top 10%
21463,Quartile 1,Top 10%
23621,Quartile 1,Top 10%
26801,Quartile 1,Top 10%
26801,Quartile 1,Top 10%
26801,Quartile 1,
26801,Quartile 1,
28027,Quartile 1,Top 10%
28027,Quartile 1,Top 10%
13837,Quartile 1,Top 10%
13837,Quartile 1,Top 10%
58112,Quartile 1,
16646,Quartile 1,
16646,Quartile 2,
19724,Quartile 1,Top 10%
19724,Quartile 1,
23352,Quartile 1,Top 10%
23352,Quartile 1,Top 10%
23502,Quartile 1,Top 10%
23502,Quartile 1,
4700152248,Quartile 1,Top 10%
25688,Quartile 1,Top 10%
25725,Quartile 1,Top 10%
25725,Quartile 1,Top 10%
28796,Quartile 1,
28796,Quartile 2,
22983,Quartile 1,
22983,Quartile 1,
23255,Quartile 1,Top 10%
23255,Quartile 1,Top 10%
23255,Quartile 1,
23255,Quartile 1,
24580,Quartile 1,Top 10%
24580,Quartile 1,
34441,Quartile 1,Top 10%
16811,Quartile 1,
16811,Quartile 2,
16811,Quartile 2,
4400151608,Quartile 1,Top 10%
4400151608,Quartile 1,
4400151608,Quartile 2,
6400153137,Quartile 1,
6400153137,Quartile 1,
19700177127,Quartile 1,
19700177127,Quartile 1,
19700177127,Quartile 2,
29282,Quartile 1,Top 10%
29282,Quartile 1,Top 10%
29359,Quartile 1,Top 10%
29359,Quartile 1,Top 10%
29359,Quartile 1,Top 10%
29359,Quartile 1,Top 10%
14550,Quartile 2,
14550,Quartile 2,
14550,Quartile 2,
14550,Quartile 2,
19278,Quartile 1,
22130,Quartile 1,Top 10%
22130,Quartile 1,
22130,Quartile 1,
24007,Quartile 1,Top 10%
24007,Quartile 1,
24007,Quartile 1,
20540,Quartile 1,Top 10%
20540,Quartile 1,Top 10%
15061,Quartile 1,Top 10%
15061,Quartile 1,Top 10%
15482,Quartile 1,Top 10%
15482,Quartile 1,Top 10%
15482,Quartile 1,
13600154724,Quartile 1,Top 10%
13600154724,Quartile 1,
13600154724,Quartile 1,
13600154724,Quartile 2,
13600154724,Quartile 2,
26512,Quartile 1,
26512,Quartile 1,
26512,Quartile 2,
17470,Quartile 1,Top 10%
17470,Quartile 1,Top 10%
17470,Quartile 1,Top 10%
17773,Quartile 2,
17773,Quartile 2,
21004,Quartile 1,Top 10%
21004,Quartile 1,Top 10%
21004,Quartile 1,Top 10%
21933,Quartile 1,Top 10%
21933,Quartile 1,Top 10%
21933,Quartile 1,
21933,Quartile 1,
21933,Quartile 1,
23061,Quartile 1,
23061,Quartile 1,
23061,Quartile 1,
23061,Quartile 1,
23061,Quartile 1,
13184,Quartile 1,Top 10%
13184,Quartile 1,Top 10%
15546,Quartile 1,
15546,Quartile 1,
15546,Quartile 1,
6400153111,Quartile 1,Top 10%
6400153111,Quartile 1,Top 10%
6400153111,Quartile 1,Top 10%
6400153111,Quartile 1,
25935,Quartile 1,
25935,Quartile 2,
25935,Quartile 2,
25935,Quartile 2,
25935,Quartile 2,
25935,Quartile 2,
25935,Quartile 2,
18073,Quartile 1,
18073,Quartile 2,
20385,Quartile 1,Top 10%
18983,Quartile 1,Top 10%
18983,Quartile 1,Top 10%
28379,Quartile 1,Top 10%
28379,Quartile 1,
16099,Quartile 1,Top 10%
16099,Quartile 1,
12178,Quartile 1,Top 10%
26183,Quartile 1,Top 10%
26183,Quartile 1,
27241,Quartile 1,
27241,Quartile 1,
15773,Quartile 1,
17665,Quartile 1,Top 10%
17665,Quartile 2,
12653,Quartile 1,
12653,Quartile 1,
24622,Quartile 1,Top 10%
24622,Quartile 1,Top 10%
24622,Quartile 1,
25853,Quartile 1,
25853,Quartile 1,
19684,Quartile 1,Top 10%
19684,Quartile 1,Top 10%
12457,Quartile 1,Top 10%
12457,Quartile 1,Top 10%
12457,Quartile 1,Top 10%
15703,Quartile 1,Top 10%
15703,Quartile 1,
15703,Quartile 1,
15703,Quartile 1,
15703,Quartile 1,
5200152624,Quartile 1,Top 10%
13333,Quartile 1,
13333,Quartile 1,
25336,Quartile 1,
25336,Quartile 1,
28110,Quartile 1,
28110,Quartile 2,
19167,Quartile 1,Top 10%
19167,Quartile 1,Top 10%
19167,Quartile 1,Top 10%
19167,Quartile 1,
23826,Quartile 1,
24437,Quartile 1,
19165,Quartile 1,Top 10%
19165,Quartile 1,Top 10%
19165,Quartile 1,Top 10%
19165,Quartile 1,Top 10%
19817,Quartile 1,Top 10%
19817,Quartile 1,Top 10%
15300154824,Quartile 1,
15300154824,Quartile 1,
15300154824,Quartile 1,
25280,Quartile 1,
25280,Quartile 2,
16182,Quartile 1,Top 10%
16182,Quartile 1,Top 10%
20744,Quartile 1,Top 10%
22119,Quartile 2,
20268,Quartile 1,
20815,Quartile 2,
20815,Quartile 2,
12960,Quartile 1,Top 10%
12960,Quartile 1,Top 10%
12960,Quartile 1,Top 10%
12960,Quartile 1,Top 10%
12960,Quartile 1,
12960,Quartile 1,
21080,Quartile 1,Top 10%
21080,Quartile 1,Top 10%
21080,Quartile 1,Top 10%
21080,Quartile 1,Top 10%
21080,Quartile 1,
21080,Quartile 1,
23524,Quartile 1,
23524,Quartile 2,
13241,Quartile 1,
13241,Quartile 1,
13241,Quartile 1,
13241,Quartile 1,
24619,Quartile 1,
24619,Quartile 1,
24619,Quartile 1,
26444,Quartile 1,Top 10%
26444,Quartile 1,Top 10%
26444,Quartile 1,
26444,Quartile 1,
12396,Quartile 1,
12396,Quartile 1,
12396,Quartile 1,
146215,Quartile 1,
20996,Quartile 1,Top 10%
13900154714,Quartile 1,Top 10%
13900154714,Quartile 1,
13900154714,Quartile 1,
13900154714,Quartile 2,
19700177024,Quartile 1,
19700177024,Quartile 1,
21100197156,Quartile 1,
25549,Quartile 1,Top 10%
32791,Quartile 1,Top 10%
50089,Quartile 1,Top 10%
18473,Quartile 2,
18473,Quartile 2,
18473,Quartile 2,
20028,Quartile 1,Top 10%
20028,Quartile 1,
17393,Quartile 1,Top 10%
17393,Quartile 1,Top 10%
17393,Quartile 1,Top 10%
17393,Quartile 1,Top 10%
17393,Quartile 1,
26052,Quartile 1,Top 10%
26052,Quartile 1,
28387,Quartile 1,Top 10%
28387,Quartile 2,
21970,Quartile 1,
11700154368,Quartile 1,Top 10%
14700154701,Quartile 1,Top 10%
14700154701,Quartile 1,Top 10%
14700154701,Quartile 1,
12239,Quartile 1,Top 10%
16188,Quartile 1,Top 10%
16188,Quartile 1,Top 10%
16188,Quartile 1,Top 10%
16188,Quartile 1,
16188,Quartile 1,
16188,Quartile 2,
19757,Quartile 1,
19757,Quartile 1,
19757,Quartile 1,
13151,Quartile 1,Top 10%
13151,Quartile 1,
24028,Quartile 1,
17590,Quartile 2,
17590,Quartile 2,
18144,Quartile 1,Top 10%
18144,Quartile 1,Top 10%
18144,Quartile 1,
18144,Quartile 1,
18446,Quartile 1,Top 10%
18446,Quartile 1,Top 10%
18446,Quartile 2,
13853,Quartile 1,Top 10%
13853,Quartile 1,Top 10%
13853,Quartile 1,Top 10%
12550,Quartile 1,Top 10%
21370,Quartile 1,
21370,Quartile 1,
21370,Quartile 2,
26964,Quartile 1,
26964,Quartile 1,
26964,Quartile 2,
5400152645,Quartile 1,
5400152645,Quartile 1,
30025,Quartile 1,
30025,Quartile 1,
12437,Quartile 2,
12437,Quartile 2,
16950,Quartile 2,
21756,Quartile 1,Top 10%
21756,Quartile 1,Top 10%
24486,Quartile 1,Top 10%
23217,Quartile 1,
26811,Quartile 1,
20913,Quartile 1,Top 10%
5800194481,Quartile 1,Top 10%
13646,Quartile 1,Top 10%
13646,Quartile 1,
29326,Quartile 1,
29326,Quartile 1,
16894,Quartile 1,Top 10%
16894,Quartile 1,Top 10%
16894,Quartile 1,
12675,Quartile 1,
19603,Quartile 1,
23811,Quartile 1,Top 10%
23811,Quartile 1,
14102,Quartile 1,Top 10%
14102,Quartile 1,
14102,Quartile 1,
14102,Quartile 1,
14102,Quartile 2,
14102,Quartile 2,
14102,Quartile 2,
14102,Quartile 2,
30611,Quartile 1,
30611,Quartile 1,
4700152486,Quartile 1,
4700152486,Quartile 1,
4700152486,Quartile 2,
25807,Quartile 1,Top 10%
25807,Quartile 1,Top 10%
25807,Quartile 1,Top 10%
25949,Quartile 1,
25949,Quartile 2,
25949,Quartile 2,
25949,Quartile 2,
25949,Quartile 2,
14677,Quartile 1,
14677,Quartile 1,
14677,Quartile 1,
14677,Quartile 1,
14677,Quartile 2,
14677,Quartile 2,
16055,Quartile 1,Top 10%
16055,Quartile 1,
16102,Quartile 1,
16102,Quartile 1,
16102,Quartile 1,
16102,Quartile 1,
16766,Quartile 2,
23053,Quartile 1,Top 10%
23053,Quartile 1,
23053,Quartile 1,
23053,Quartile 1,
23053,Quartile 1,
23053,Quartile 1,
23053,Quartile 2,
12305,Quartile 1,Top 10%
12305,Quartile 1,
12305,Quartile 1,
8000153138,Quartile 1,Top 10%
8000153138,Quartile 1,Top 10%
19700183047,Quartile 1,Top 10%
19700183047,Quartile 1,Top 10%
33722,Quartile 1,
33722,Quartile 1,
15506,Quartile 1,Top 10%
15506,Quartile 1,Top 10%
15506,Quartile 1,Top 10%
15506,Quartile 1,Top 10%
15506,Quartile 1,
15506,Quartile 2,
15968,Quartile 1,
15968,Quartile 2,
17225,Quartile 1,Top 10%
19228,Quartile 1,Top 10%
19228,Quartile 1,
19228,Quartile 1,
19228,Quartile 2,
21203,Quartile 1,Top 10%
21203,Quartile 1,Top 10%
21203,Quartile 1,Top 10%
23845,Quartile 1,Top 10%
23845,Quartile 1,Top 10%
23845,Quartile 1,
23845,Quartile 1,
29940,Quartile 1,Top 10%
16617,Quartile 1,
16617,Quartile 2,
16617,Quartile 2,
19700201524,Quartile 1,Top 10%
19700201524,Quartile 1,
19700201524,Quartile 2,
19700201524,Quartile 2,
25786,Quartile 1,
25786,Quartile 1,
25786,Quartile 1,
25786,Quartile 1,
25786,Quartile 2,
25786,Quartile 2,
25786,Quartile 2,
29970,Quartile 1,Top 10%
21241,Quartile 1,Top 10%
21241,Quartile 1,
17911,Quartile 1,
17911,Quartile 1,
19041,Quartile 1,Top 10%
19041,Quartile 1,Top 10%
19041,Quartile 1,
18517,Quartile 1,Top 10%
18517,Quartile 1,
18517,Quartile 2,
16900,Quartile 1,
16900,Quartile 2,
16900,Quartile 2,
16749,Quartile 1,
16749,Quartile 1,
16749,Quartile 2,
16749,Quartile 2,
27679,Quartile 1,Top 10%
27679,Quartile 1,Top 10%
27679,Quartile 1,
29203,Quartile 1,
29203,Quartile 1,
14283,Quartile 2,
14283,Quartile 2,
14283,Quartile 2,
15470,Quartile 1,Top 10%
15470,Quartile 1,Top 10%
15472,Quartile 1,
15472,Quartile 1,
15548,Quartile 1,Top 10%
15548,Quartile 1,Top 10%
15548,Quartile 1,
15548,Quartile 1,
15739,Quartile 1,Top 10%
15739,Quartile 1,
15739,Quartile 1,
18026,Quartile 1,
12825,Quartile 1,
50090,Quartile 1,Top 10%
5600152812,Quartile 1,
5600152812,Quartile 2,
19700177025,Quartile 1,Top 10%
19700177025,Quartile 1,
19700177025,Quartile 1,
19700177025,Quartile 1,
13354,Quartile 1,Top 10%
26113,Quartile 1,
28134,Quartile 1,Top 10%
28134,Quartile 1,
14989,Quartile 1,
14989,Quartile 2,
15823,Quartile 1,Top 10%
15823,Quartile 1,Top 10%
15823,Quartile 1,Top 10%
16005,Quartile 1,Top 10%
16005,Quartile 1,
16005,Quartile 2,
16759,Quartile 1,
16759,Quartile 2,
21165,Quartile 1,Top 10%
21165,Quartile 1,Top 10%
21165,Quartile 1,
24154,Quartile 1,Top 10%
24154,Quartile 1,
12628,Quartile 1,Top 10%
12628,Quartile 1,
12628,Quartile 2,
18531,Quartile 1,Top 10%
18531,Quartile 1,
18531,Quartile 2,
5800207503,Quartile 1,
5800207503,Quartile 1,
9500153922,Quartile 1,Top 10%
9500153922,Quartile 1,
9500153922,Quartile 2,
9500153922,Quartile 2,
12400154713,Quartile 1,Top 10%
12400154713,Quartile 1,Top 10%
12400154713,Quartile 1,Top 10%
12400154713,Quartile 1,
29572,Quartile 1,Top 10%
16132,Quartile 1,Top 10%
16132,Quartile 1,Top 10%
16132,Quartile 1,Top 10%
21536,Quartile 1,Top 10%
21536,Quartile 1,Top 10%
22428,Quartile 1,
22428,Quartile 1,
13120,Quartile 1,
13120,Quartile 1,
16620,Quartile 1,Top 10%
16620,Quartile 1,
16620,Quartile 2,
130029,Quartile 1,Top 10%
130029,Quartile 1,Top 10%
130029,Quartile 1,Top 10%
130029,Quartile 1,
4700152287,Quartile 1,Top 10%
4700152287,Quartile 1,Top 10%
4700152287,Quartile 1,Top 10%
5800173377,Quartile 1,Top 10%
5400152704,Quartile 1,
17500154721,Quartile 1,
17500154721,Quartile 1,
25094,Quartile 1,
25094,Quartile 1,
25444,Quartile 1,
29364,Quartile 1,Top 10%
29364,Quartile 1,Top 10%
29364,Quartile 1,Top 10%
14278,Quartile 1,
15581,Quartile 1,
15581,Quartile 1,
20292,Quartile 1,Top 10%
20292,Quartile 1,
20292,Quartile 1,
21250,Quartile 2,
21250,Quartile 2,
24355,Quartile 1,Top 10%
24355,Quartile 1,Top 10%
24355,Quartile 1,Top 10%
16134,Quartile 1,
16134,Quartile 2,
16134,Quartile 2,
19500157010,Quartile 1,Top 10%
19500157010,Quartile 1,
19700174653,Quartile 1,
19700174653,Quartile 1,
19700188389,Quartile 1,
19700188389,Quartile 1,
12066,Quartile 1,Top 10%
12066,Quartile 1,Top 10%
12066,Quartile 1,Top 10%
25737,Quartile 1,Top 10%
27524,Quartile 1,Top 10%
27524,Quartile 1,Top 10%
27524,Quartile 1,Top 10%
27524,Quartile 1,Top 10%
28866,Quartile 1,Top 10%
28866,Quartile 1,
29127,Quartile 2,
29127,Quartile 2,
29127,Quartile 2,
16294,Quartile 1,Top 10%
16294,Quartile 1,Top 10%
16294,Quartile 1,
17843,Quartile 1,
20266,Quartile 1,Top 10%
20266,Quartile 1,
20266,Quartile 1,
20448,Quartile 1,Top 10%
20448,Quartile 1,Top 10%
20448,Quartile 1,
20691,Quartile 2,
20888,Quartile 1,
20888,Quartile 2,
20888,Quartile 2,
13044,Quartile 1,
23574,Quartile 1,Top 10%
23574,Quartile 1,Top 10%
23574,Quartile 1,Top 10%
23574,Quartile 1,Top 10%
23574,Quartile 1,Top 10%
24652,Quartile 1,
27545,Quartile 1,
27545,Quartile 1,
29102,Quartile 1,Top 10%
29102,Quartile 1,Top 10%
29102,Quartile 1,Top 10%
29488,Quartile 1,
20808,Quartile 2,
22055,Quartile 1,Top 10%
22055,Quartile 1,
16318,Quartile 1,
5300152207,Quartile 1,Top 10%
5300152207,Quartile 1,
5300152207,Quartile 1,
5300152207,Quartile 2,
12156,Quartile 1,Top 10%
12156,Quartile 1,
12156,Quartile 1,
12156,Quartile 2,
25854,Quartile 1,Top 10%
25854,Quartile 1,
25854,Quartile 1,
18158,Quartile 1,Top 10%
18158,Quartile 1,Top 10%
18158,Quartile 1,Top 10%
18158,Quartile 1,Top 10%
18158,Quartile 1,
21326,Quartile 1,
21326,Quartile 1,
13114,Quartile 2,
24064,Quartile 1,Top 10%
24064,Quartile 1,
24064,Quartile 1,
17598,Quartile 2,
17598,Quartile 2,
17598,Quartile 2,
17871,Quartile 1,
17871,Quartile 1,
19108,Quartile 1,
19108,Quartile 1,
19108,Quartile 2,
19108,Quartile 2,
21333,Quartile 1,
27993,Quartile 1,Top 10%
27993,Quartile 1,Top 10%
28428,Quartile 1,Top 10%
28428,Quartile 1,Top 10%
28428,Quartile 1,Top 10%
28428,Quartile 1,Top 10%
28428,Quartile 1,Top 10%
28428,Quartile 1,Top 10%
28428,Quartile 1,Top 10%
28428,Quartile 1,Top 10%
28428,Quartile 1,Top 10%
28428,Quartile 1,
28428,Quartile 1,
28428,Quartile 1,
28428,Quartile 1,
29372,Quartile 1,Top 10%
29372,Quartile 1,Top 10%
29372,Quartile 1,
29372,Quartile 1,
24016,Quartile 1,
24016,Quartile 1,
50101,Quartile 1,
4400151713,Quartile 1,
4400151713,Quartile 1,
4400151713,Quartile 2,
4400151713,Quartile 2,
4400151713,Quartile 2,
15906,Quartile 1,Top 10%
15906,Quartile 1,
22489,Quartile 1,Top 10%
22489,Quartile 1,Top 10%
22489,Quartile 1,
24267,Quartile 1,Top 10%
21466,Quartile 1,Top 10%
23404,Quartile 2,
24172,Quartile 1,
24172,Quartile 2,
24172,Quartile 2,
24172,Quartile 2,
17219,Quartile 2,
12539,Quartile 1,
12539,Quartile 1,
4400151514,Quartile 1,Top 10%
4400151514,Quartile 1,Top 10%
14024,Quartile 1,Top 10%
20655,Quartile 1,
21200,Quartile 1,
22299,Quartile 1,
22299,Quartile 1,
14156,Quartile 2,
14156,Quartile 2,
130017,Quartile 2,
130017,Quartile 2,
130017,Quartile 2,
12177,Quartile 1,
12177,Quartile 2,
13257,Quartile 1,
13257,Quartile 1,
28582,Quartile 1,Top 10%
28582,Quartile 1,
28582,Quartile 2,
38062,Quartile 2,
14805,Quartile 1,
14805,Quartile 2,
14805,Quartile 2,
14805,Quartile 2,
14805,Quartile 2,
14805,Quartile 2,
14853,Quartile 1,
14853,Quartile 2,
18486,Quartile 2,
20833,Quartile 1,Top 10%
21527,Quartile 1,Top 10%
24722,Quartile 1,Top 10%
17293,Quartile 1,
17293,Quartile 1,
17293,Quartile 2,
21353,Quartile 1,
21353,Quartile 2,
30441,Quartile 1,Top 10%
30441,Quartile 1,Top 10%
30441,Quartile 1,Top 10%
30441,Quartile 1,Top 10%
30441,Quartile 1,
130023,Quartile 2,
130023,Quartile 2,
56321,Quartile 2,
56321,Quartile 2,
11200153571,Quartile 1,
11200153571,Quartile 1,
11200153571,Quartile 2,
19700174935,Quartile 1,
19700174935,Quartile 2,
19700174935,Quartile 2,
19700175050,Quartile 1,Top 10%
19700175050,Quartile 1,
19700175050,Quartile 2,
19700175168,Quartile 2,
19700175168,Quartile 2,
13482,Quartile 1,
26979,Quartile 1,Top 10%
35934,Quartile 2,
35934,Quartile 2,
59988,Quartile 1,Top 10%
59988,Quartile 1,Top 10%
59988,Quartile 1,
15549,Quartile 1,
15549,Quartile 2,
13191,Quartile 1,
13191,Quartile 1,
18639,Quartile 1,
26490,Quartile 1,
24745,Quartile 1,
24745,Quartile 1,
17900156735,Quartile 1,
25680,Quartile 1,Top 10%
25680,Quartile 1,Top 10%
25680,Quartile 1,Top 10%
25680,Quartile 1,
13744,Quartile 1,Top 10%
13744,Quartile 1,
29520,Quartile 1,
29520,Quartile 1,
18471,Quartile 2,
21679,Quartile 1,Top 10%
21679,Quartile 1,
24388,Quartile 1,Top 10%
24406,Quartile 1,Top 10%
